Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
1195,4894720,21.578970,0.3922,0.5223,0.4947,2139.50,18.75
1196,4898816,21.704065,0.2948,0.4688,0.5475,1920.19,2.75
1197,4902912,21.680198,0.4098,0.5414,0.5505,2217.61,8.125
1198,4907008,21.820395,0.4479,0.4379,0.5075,1793.67,13.375
1199,4911104,21.823610,0.7080,0.5783,0.5414,2368.80,5.375
1200,4915200,21.708806,0.4093,0.5893,0.5266,2413.59,5.25
1201,4919296,22.027517,0.7954,0.5191,0.5579,2126.05,10.625
1202,4923392,22.141513,0.2345,0.3949,0.4980,1617.64,5.5
1203,4927488,21.881403,0.4996,0.4220,0.5238,1728.39,10.625
1204,4931584,21.933611,0.3492,0.4466,0.5188,1829.46,8.125
1205,4935680,21.797436,0.5403,0.4574,0.4973,1873.44,10.625
1206,4939776,21.038676,0.3078,0.5023,0.5386,2057.59,2.75
1207,4943872,21.585836,0.2622,0.2704,0.4392,1107.38,10.875
1208,4947968,21.951237,0.7523,0.4209,0.5074,1723.97,6.875
1209,4952064,21.642350,0.0604,0.2891,0.4811,1184.01,6.875
1210,4956160,21.749851,0.7464,0.5086,0.5309,2083.23,8.125
1211,4960256,21.792155,0.5533,0.4991,0.5084,2044.44,10.75
1212,4964352,21.586659,0.4017,0.3756,0.4823,1538.32,10.75
1213,4968448,21.662172,0.5937,0.4719,0.5374,1932.95,10.625
1214,4972544,21.671911,0.7522,0.5527,0.5374,2264.06,5.375
1215,4976640,21.396550,0.6815,0.5143,0.5349,2106.61,2.625
1216,4980736,21.865426,0.2445,0.3702,0.4743,1516.31,16.0
1217,4984832,21.988120,0.6769,0.5005,0.5560,2049.96,5.375
1218,4988928,22.210937,0.7076,0.5878,0.5254,2407.49,5.5
1219,4993024,22.007340,0.4921,0.4639,0.5340,1900.07,8.125
1220,4997120,22.049409,0.1717,0.4769,0.5080,1953.41,5.25
1221,5001216,22.031653,0.5693,0.4112,0.5128,1684.15,5.625
1222,5005312,21.609386,0.4070,0.3080,0.4693,1261.65,13.125
1223,5009408,21.849961,0.3012,0.5006,0.5348,2050.41,2.625
1224,5013504,21.631405,0.1611,0.4077,0.4973,1670.09,13.5
1225,5017600,21.760592,0.4117,0.4771,0.5264,1954.18,10.75
1226,5021696,21.800803,0.6187,0.5288,0.5344,2166.16,13.625
1227,5025792,21.882328,0.4241,0.5122,0.5103,2098.05,5.375
1228,5029888,21.490661,0.5814,0.3597,0.4889,1473.45,11.0
1229,5033984,22.007505,0.5059,0.5649,0.5322,2313.74,2.625
1230,5038080,21.991968,0.5300,0.4627,0.5010,1895.29,13.125
1231,5042176,22.202044,0.1263,0.4677,0.5303,1915.81,5.75
1232,5046272,21.908772,0.2125,0.4491,0.5158,1839.38,10.75
1233,5050368,22.207450,0.5585,0.4384,0.4999,1795.88,13.625
1234,5054464,21.725451,0.5125,0.4577,0.5192,1874.74,5.5
1235,5058560,21.798927,0.5025,0.5433,0.5415,2225.24,10.75
1236,5062656,21.888607,0.5211,0.4962,0.5236,2032.54,6.375
1237,5066752,21.098554,0.4134,0.3933,0.4829,1611.11,12.625
1238,5070848,21.434910,0.1356,0.4850,0.5158,1986.73,7.875
1239,5074944,21.601434,0.5265,0.4815,0.4966,1972.26,11.25
1240,5079040,21.758340,0.3472,0.3360,0.4810,1376.35,7.625
1241,5083136,21.690307,0.5047,0.5073,0.5325,2077.92,5.875
1242,5087232,21.534108,0.1594,0.3837,0.4928,1571.71,7.625
1243,5091328,21.593308,0.3886,0.4526,0.5218,1853.95,11.5
1244,5095424,21.708519,0.2365,0.4100,0.5256,1679.22,4.75
1245,5099520,21.766558,0.7458,0.4691,0.5228,1921.61,8.0
1246,5103616,21.500947,0.7661,0.4893,0.5383,2004.00,8.0
1247,5107712,21.391528,0.5883,0.3573,0.5131,1463.36,5.375
1248,5111808,21.671415,0.3593,0.5305,0.5376,2172.81,2.75
1249,5115904,21.656940,0.3672,0.3022,0.4800,1237.70,11.0
1250,5120000,21.678743,0.0580,0.5006,0.4959,2050.50,10.75
1251,5124096,20.738898,0.5672,0.2572,0.4457,1053.40,5.375
1252,5128192,21.447234,-0.0187,0.2736,0.4418,1120.46,10.875
1253,5132288,21.465257,0.4129,0.3108,0.5016,1273.15,0.0
1254,5136384,21.663121,0.3354,0.4038,0.4986,1654.09,10.75
1255,5140480,21.322745,0.2198,0.3616,0.4936,1480.91,8.125
1256,5144576,21.704566,0.6022,0.5005,0.5184,2049.94,8.25
1257,5148672,21.718967,0.1421,0.5764,0.5392,2361.10,10.625
1258,5152768,21.892020,0.3896,0.5001,0.5087,2048.38,8.125
1259,5156864,21.718518,0.5894,0.4240,0.5034,1736.86,11.0
1260,5160960,21.823762,0.3540,0.5356,0.5052,2193.89,10.625
1261,5165056,21.472515,0.1800,0.3809,0.4870,1560.10,13.625
1262,5169152,21.916885,0.6827,0.5859,0.5561,2399.72,5.375
1263,5173248,21.774689,0.5958,0.4335,0.4964,1775.43,13.5
1264,5177344,21.967157,0.2023,0.4959,0.5281,2031.39,13.625
1265,5181440,21.232807,0.7755,0.4272,0.5106,1749.95,5.375
1266,5185536,21.744621,0.3027,0.4795,0.5145,1964.14,11.0
1267,5189632,21.584556,0.3623,0.4370,0.5297,1790.10,5.5
1268,5193728,21.630295,0.3528,0.4461,0.5070,1827.35,11.875
1269,5197824,21.642828,0.6028,0.4495,0.5114,1840.95,12.625
1270,5201920,22.033378,0.1947,0.4264,0.4958,1746.57,13.5
1271,5206016,21.580645,0.5718,0.5409,0.5248,2215.44,8.0
1272,5210112,21.801935,0.2275,0.4452,0.4896,1823.72,13.375
1273,5214208,21.797504,0.5399,0.5140,0.5281,2105.29,3.125
1274,5218304,21.602458,0.0835,0.4106,0.4758,1681.89,21.875
1275,5222400,21.686189,0.5065,0.4859,0.5401,1990.05,2.75
1276,5226496,21.759284,0.3912,0.4329,0.4957,1773.17,8.25
1277,5230592,21.559384,0.6316,0.3376,0.4971,1382.85,13.5
1278,5234688,21.318503,0.3811,0.3601,0.4808,1475.03,2.75
1279,5238784,21.820565,0.1207,0.4034,0.4920,1652.29,13.75
1280,5242880,21.779896,0.3637,0.4461,0.5156,1827.23,5.75
1281,5246976,21.276704,0.1252,0.2283,0.4411,935.19,10.5
1282,5251072,21.552399,0.4081,0.4630,0.5157,1896.39,8.875
1283,5255168,21.433634,0.3294,0.4120,0.5255,1687.44,4.875
1284,5259264,21.008351,0.0971,0.3629,0.4782,1486.62,13.625
1285,5263360,21.366574,0.4170,0.5915,0.5728,2422.66,2.625
1286,5267456,21.863717,0.1175,0.4606,0.4964,1886.65,16.25
1287,5271552,22.092448,0.6725,0.5495,0.5301,2250.82,8.125
1288,5275648,21.987099,0.5393,0.4190,0.5204,1716.06,8.25
1289,5279744,21.977508,-0.0571,0.4745,0.5099,1943.43,14.0
1290,5283840,22.046767,0.3040,0.4190,0.5199,1716.39,7.625
1291,5287936,21.866654,0.4014,0.4925,0.5175,2017.26,13.0
1292,5292032,21.241215,0.2172,0.3606,0.5094,1477.00,6.125
1293,5296128,20.804391,0.3385,0.4798,0.5041,1965.24,16.375
1294,5300224,21.444554,0.4740,0.5195,0.5436,2127.98,5.5
1295,5304320,21.563108,0.2696,0.5466,0.5104,2238.96,10.625
1296,5308416,21.362145,0.5998,0.4551,0.5158,1864.25,10.875
1297,5312512,21.539004,0.2082,0.5108,0.5101,2092.23,13.5
1298,5316608,21.486735,0.1498,0.4303,0.5122,1762.40,10.875
1299,5320704,21.137414,0.1724,0.4717,0.4783,1932.05,13.625
1300,5324800,21.628455,0.3377,0.5040,0.5297,2064.48,10.75
1301,5328896,22.030575,0.4956,0.4526,0.5414,1853.75,11.0
1302,5332992,21.831475,0.6159,0.4889,0.5014,2002.61,13.5
1303,5337088,21.983662,0.0799,0.5522,0.5549,2261.79,2.75
1304,5341184,21.572414,0.4376,0.4382,0.4936,1794.86,13.375
1305,5345280,21.789878,0.1817,0.4791,0.5141,1962.57,10.875
1306,5349376,21.937016,0.6303,0.5071,0.5215,2077.06,11.0
1307,5353472,22.032138,0.1308,0.5185,0.5198,2123.77,10.875
1308,5357568,21.781585,0.3068,0.4182,0.4853,1712.91,13.625
1309,5361664,21.780179,0.3427,0.5617,0.5207,2300.75,8.25
1310,5365760,21.394757,0.4296,0.5045,0.5254,2066.43,10.75
1311,5369856,21.566963,0.3219,0.4263,0.5086,1746.21,13.375
1312,5373952,21.216639,0.1147,0.5996,0.5264,2455.94,10.875
1313,5378048,21.328481,0.4345,0.3846,0.4807,1575.34,10.875
1314,5382144,21.635536,0.6230,0.5797,0.5560,2374.46,8.25
1315,5386240,21.799845,0.8571,0.4236,0.5169,1735.05,10.875
1316,5390336,21.711449,0.1579,0.5641,0.5173,2310.50,13.5
1317,5394432,21.515107,0.1620,0.4830,0.5454,1978.55,0.0
1318,5398528,21.888149,0.1540,0.3779,0.4918,1548.05,13.625
1319,5402624,21.432113,0.0375,0.4296,0.5274,1759.57,5.5
1320,5406720,21.622122,0.3863,0.3187,0.4859,1305.29,8.5
1321,5410816,20.984612,0.1111,0.4338,0.5115,1776.79,10.5
1322,5414912,21.614029,0.0911,0.3767,0.4918,1542.91,10.875
1323,5419008,21.093108,0.4783,0.5446,0.5390,2230.50,8.25
1324,5423104,20.924306,0.3717,0.4497,0.5038,1842.04,13.5
1325,5427200,21.128182,0.4161,0.5219,0.5374,2137.64,8.25
1326,5431296,21.340352,0.3767,0.4968,0.5181,2034.96,13.625
1327,5435392,20.969936,0.3886,0.5220,0.5087,2137.96,8.0
1328,5439488,21.132039,0.3317,0.4066,0.5019,1665.49,10.25
1329,5443584,21.322655,0.3393,0.3219,0.4996,1318.43,8.5
1330,5447680,21.584189,0.6831,0.5109,0.5608,2092.61,2.75
1331,5451776,21.540812,0.5270,0.4715,0.5513,1931.25,2.75
1332,5455872,21.671586,0.5277,0.4594,0.5333,1881.71,5.375
1333,5459968,21.414227,0.4380,0.4863,0.5511,1992.00,10.875
1334,5464064,21.863400,0.3808,0.4641,0.5139,1900.81,8.125
1335,5468160,21.995639,0.3727,0.3686,0.5008,1509.79,5.5
1336,5472256,21.790877,0.4508,0.5039,0.5361,2063.98,5.5
1337,5476352,21.447375,0.2813,0.4027,0.5208,1649.59,5.75
1338,5480448,21.429017,0.4609,0.3984,0.5039,1631.67,13.375
1339,5484544,21.419501,0.3594,0.4436,0.5424,1817.14,11.0
1340,5488640,21.641261,0.3247,0.5318,0.5155,2178.08,10.875
1341,5492736,21.056625,0.5831,0.4997,0.5319,2046.85,5.5
1342,5496832,21.561011,0.4383,0.5167,0.5037,2116.31,13.5
1343,5500928,21.748638,0.6234,0.5071,0.5502,2077.24,5.375
1344,5505024,21.776944,0.3331,0.4319,0.5151,1769.21,10.875
1345,5509120,21.769201,0.5919,0.5733,0.5206,2348.34,5.5
1346,5513216,21.873786,0.0404,0.3183,0.4425,1303.74,18.875
1347,5517312,21.913076,0.7852,0.6060,0.5211,2482.36,7.5
1348,5521408,21.980590,0.4300,0.3800,0.5127,1556.55,8.75
1349,5525504,21.778114,0.5758,0.5693,0.5342,2332.00,8.25
1350,5529600,21.549232,0.5237,0.5306,0.5311,2173.19,10.625
1351,5533696,21.775351,0.0422,0.4155,0.4866,1701.77,13.75
1352,5537792,22.095077,0.5267,0.5283,0.5286,2163.96,5.375
1353,5541888,22.041622,0.5909,0.6281,0.5513,2572.77,3.875
1354,5545984,21.687965,0.4644,0.4632,0.5249,1897.09,15.0
1355,5550080,21.556144,0.2862,0.5005,0.5216,2049.86,10.75
1356,5554176,21.503444,0.6153,0.3337,0.4892,1366.65,8.25
1357,5558272,21.768236,0.4472,0.5360,0.5203,2195.30,12.25
1358,5562368,22.029203,0.3553,0.5582,0.5196,2286.21,12.0
1359,5566464,21.511594,0.3232,0.4382,0.5069,1794.81,8.25
1360,5570560,21.504613,0.8117,0.5375,0.5221,2201.52,5.375
1361,5574656,21.554270,0.6811,0.5081,0.5385,2081.00,12.5
1362,5578752,21.717471,0.3298,0.5036,0.5179,2062.68,12.125
1363,5582848,21.605294,0.7629,0.4378,0.5266,1793.38,8.25
1364,5586944,21.547543,0.2056,0.6070,0.5014,2486.19,8.125
1365,5591040,21.860215,0.6184,0.3813,0.5233,1561.72,10.875
1366,5595136,21.913169,0.5454,0.6075,0.5042,2488.43,10.875
1367,5599232,21.678299,0.2063,0.4149,0.5147,1699.30,13.25
1368,5603328,21.717120,0.3906,0.5171,0.5363,2117.99,9.0
1369,5607424,21.892604,0.3415,0.5005,0.4944,2050.23,15.0
1370,5611520,21.843529,0.6275,0.4233,0.5195,1733.80,3.0
1371,5615616,21.543906,0.7562,0.5548,0.5486,2272.36,5.375
1372,5619712,21.814076,0.5790,0.5753,0.5516,2356.31,9.75
1373,5623808,21.382521,0.3548,0.3962,0.5096,1622.75,9.125
1374,5627904,21.569153,0.3198,0.5541,0.5475,2269.54,9.625
1375,5632000,21.614734,0.0246,0.4579,0.4918,1875.47,14.625
1376,5636096,21.656101,0.7115,0.5951,0.5269,2437.48,6.375
1377,5640192,21.209753,0.4874,0.4313,0.5078,1766.68,12.75
1378,5644288,20.895386,0.3445,0.5774,0.5375,2365.19,8.0
1379,5648384,21.073738,0.4647,0.4290,0.5392,1757.04,8.25
1380,5652480,21.932338,0.3099,0.5420,0.4862,2219.94,16.375
1381,5656576,22.034183,0.1617,0.4551,0.5385,1864.29,5.375
1382,5660672,22.098150,0.3888,0.4940,0.5294,2023.35,5.375
1383,5664768,22.133322,0.5028,0.4755,0.5343,1947.84,8.125
1384,5668864,22.106456,0.6428,0.5521,0.5048,2261.51,10.75
1385,5672960,21.935005,0.2737,0.5340,0.5289,2187.35,8.25
1386,5677056,22.183369,0.4307,0.3869,0.4985,1584.64,10.875
1387,5681152,22.218826,0.5467,0.5830,0.5378,2387.82,8.125
1388,5685248,21.803496,1.0611,0.4688,0.5302,1920.32,5.5
1389,5689344,21.663856,0.4690,0.5162,0.5386,2114.28,5.375
1390,5693440,21.328719,0.0339,0.3935,0.5182,1611.82,11.0
1391,5697536,21.393795,0.3604,0.5214,0.5392,2135.52,10.875
1392,5701632,21.461943,0.2680,0.4542,0.5190,1860.27,10.125
1393,5705728,21.395611,0.4915,0.5225,0.5422,2140.14,8.625
1394,5709824,21.855266,0.6185,0.5582,0.5342,2286.49,5.75
1395,5713920,21.767956,0.4204,0.4717,0.5078,1932.09,13.375
1396,5718016,22.032143,0.5005,0.5015,0.5189,2054.17,8.125
1397,5722112,21.676798,0.3958,0.5293,0.5311,2167.99,5.375
1398,5726208,21.900727,0.3937,0.5039,0.5182,2063.95,10.75
1399,5730304,22.010714,0.5764,0.6335,0.5315,2594.96,9.5
1400,5734400,21.813211,0.4474,0.4883,0.5251,1999.89,8.875
1401,5738496,21.863777,0.3178,0.4951,0.5089,2028.00,10.25
1402,5742592,21.792139,0.3863,0.4889,0.5303,2002.70,6.625
1403,5746688,21.532422,0.3081,0.4754,0.5204,1947.19,13.625
1404,5750784,21.556237,0.4761,0.5552,0.5427,2274.23,8.125
1405,5754880,21.998538,0.5876,0.5060,0.5362,2072.38,10.0
1406,5758976,21.800055,0.1711,0.4857,0.5037,1989.60,11.875
1407,5763072,21.446371,0.3688,0.4801,0.5162,1966.35,8.0
1408,5767168,20.767725,0.4454,0.4083,0.5178,1672.55,5.5
1409,5771264,20.923954,0.3317,0.4259,0.5158,1744.68,8.125
1410,5775360,21.483316,0.8767,0.4656,0.5317,1906.96,6.5
1411,5779456,21.496207,0.0990,0.3791,0.4995,1552.68,12.375
1412,5783552,21.967095,0.4874,0.5630,0.5386,2306.01,2.75
1413,5787648,21.355863,0.4685,0.5667,0.5158,2321.34,8.5
1414,5791744,21.619576,0.3311,0.4581,0.5263,1876.26,13.25
1415,5795840,21.346479,0.4912,0.5613,0.5130,2299.18,12.0
1416,5799936,21.840981,-0.1387,0.4061,0.4839,1663.22,9.75
1417,5804032,22.082544,0.7034,0.5445,0.5366,2230.35,10.875
1418,5808128,21.581756,0.3917,0.5815,0.5472,2381.91,2.75
1419,5812224,21.734135,0.5605,0.5700,0.5358,2334.76,8.125
1420,5816320,21.275719,0.3967,0.4778,0.5189,1957.04,8.125
1421,5820416,21.213011,0.4062,0.5280,0.5604,2162.51,8.25
1422,5824512,21.383785,0.3007,0.5797,0.5034,2374.50,10.875
1423,5828608,21.916284,0.3236,0.4028,0.4889,1649.77,10.75
1424,5832704,21.613330,0.3156,0.5697,0.5110,2333.50,10.875
1425,5836800,21.250759,0.4321,0.4031,0.5175,1651.29,10.75
1426,5840896,21.342646,0.1586,0.5240,0.5017,2146.39,13.625
1427,5844992,21.578857,0.3139,0.4042,0.4988,1655.80,10.875
1428,5849088,21.782344,0.2757,0.5343,0.5211,2188.32,10.625
1429,5853184,21.951300,0.4365,0.5042,0.5163,2065.27,11.25
1430,5857280,21.815598,0.3956,0.5442,0.5096,2228.98,8.25
1431,5861376,21.901167,0.4201,0.4912,0.5287,2012.03,10.25
1432,5865472,21.773951,0.5700,0.4546,0.5227,1862.07,8.625
1433,5869568,21.806147,0.4129,0.5393,0.5332,2208.90,8.125
1434,5873664,21.974512,0.2808,0.4977,0.5044,2038.59,10.875
1435,5877760,21.877363,0.1904,0.5169,0.5116,2117.06,13.375
1436,5881856,21.598468,0.5484,0.4992,0.5426,2044.59,8.25
1437,5885952,21.425082,0.3238,0.4578,0.5183,1875.12,13.625
1438,5890048,21.806543,0.4486,0.5696,0.5474,2333.02,5.375
1439,5894144,21.722184,0.5185,0.4902,0.5195,2007.73,10.875
1440,5898240,21.830500,0.2601,0.3693,0.4923,1512.76,10.625
1441,5902336,21.715884,0.5156,0.6228,0.5174,2550.79,13.375
1442,5906432,21.503275,0.1053,0.4895,0.5286,2005.00,2.75
1443,5910528,21.761378,0.4429,0.5543,0.5150,2270.50,16.375
1444,5914624,21.774967,0.5821,0.4436,0.5249,1816.92,5.375
1445,5918720,21.618484,0.4029,0.5721,0.5229,2343.12,11.5
1446,5922816,21.785203,0.1752,0.4174,0.5184,1709.47,13.125
1447,5926912,22.003828,0.5160,0.5710,0.4998,2339.01,8.25
1448,5931008,21.807874,0.3790,0.3855,0.4764,1579.12,13.75
1449,5935104,21.926042,0.2999,0.5723,0.5096,2344.08,13.625
1450,5939200,21.662819,0.5620,0.4346,0.5163,1780.02,8.25
1451,5943296,21.973114,0.2774,0.5511,0.5299,2257.15,10.875
1452,5947392,21.716630,0.3201,0.5745,0.5310,2353.27,5.5
1453,5951488,22.182279,0.7237,0.4340,0.5110,1777.49,10.5
1454,5955584,21.983232,0.3749,0.5833,0.5478,2389.11,5.625
1455,5959680,21.327497,0.1403,0.4298,0.4891,1760.51,19.0
1456,5963776,21.165945,0.1954,0.5612,0.5241,2298.55,8.0
1457,5967872,21.625793,0.4869,0.4885,0.5128,2000.80,10.75
1458,5971968,21.679772,0.5370,0.5678,0.5146,2325.62,13.625
1459,5976064,21.861529,0.3297,0.4369,0.5009,1789.49,10.875
1460,5980160,21.806530,0.3589,0.5509,0.5036,2256.66,13.625
1461,5984256,22.020681,0.4085,0.4496,0.5109,1841.64,5.375
1462,5988352,22.002319,0.4232,0.5228,0.5562,2141.19,5.375
1463,5992448,21.730117,0.1677,0.4124,0.4695,1689.30,18.75
1464,5996544,21.962453,0.5105,0.3749,0.4993,1535.79,2.75
1465,6000640,21.988496,0.4335,0.3066,0.4620,1255.70,8.125
1466,6004736,21.712859,0.2291,0.3925,0.4904,1607.86,10.75
1467,6008832,21.283691,0.2621,0.4257,0.5164,1743.80,10.5
1468,6012928,20.964858,0.3629,0.4643,0.5048,1901.72,13.5
1469,6017024,20.749812,-0.0270,0.3857,0.4857,1579.69,2.75
1470,6021120,20.550566,0.2341,0.4317,0.5052,1768.21,13.75
1471,6025216,21.165803,0.2576,0.3878,0.4880,1588.61,8.0
1472,6029312,21.310956,0.7853,0.3755,0.5208,1537.99,5.5
1473,6033408,21.829382,0.2793,0.3218,0.4622,1318.25,8.25
1474,6037504,21.547930,0.5312,0.4249,0.5246,1740.20,5.5
1475,6041600,21.711943,0.0709,0.4068,0.4977,1666.41,11.75
1476,6045696,21.529242,0.5787,0.5891,0.5131,2412.82,11.0
1477,6049792,22.086419,0.3125,0.3967,0.4975,1624.82,12.625
1478,6053888,20.801607,0.7579,0.5822,0.5335,2384.76,5.375
1479,6057984,20.051938,0.2947,0.5169,0.5353,2117.11,8.125
1480,6062080,21.192353,0.3045,0.5126,0.4982,2099.48,13.5
1481,6066176,20.175760,0.1278,0.5330,0.5007,2183.25,10.75
1482,6070272,20.432261,0.2985,0.4940,0.5299,2023.56,8.125
1483,6074368,19.740212,0.4399,0.5422,0.5311,2220.72,10.75
1484,6078464,19.557109,0.2159,0.3404,0.4662,1394.47,10.625
1485,6082560,20.096821,0.4220,0.5157,0.5305,2112.25,8.25
1486,6086656,21.120614,0.3994,0.4645,0.5031,1902.64,13.5
1487,6090752,21.405004,0.1766,0.3599,0.5133,1473.97,5.625
1488,6094848,21.258818,0.3582,0.5168,0.4849,2116.71,19.0
1489,6098944,21.678121,0.0916,0.4609,0.5181,1888.00,5.375
1490,6103040,20.253926,0.3810,0.4264,0.5228,1746.71,7.875
1491,6107136,21.173576,0.2945,0.4774,0.5133,1955.52,10.875
1492,6111232,21.522091,0.3381,0.3399,0.4881,1392.05,8.125
1493,6115328,21.655294,0.5617,0.4544,0.5357,1861.19,5.5
1494,6119424,20.382714,0.4160,0.5034,0.5467,2061.99,2.75
1495,6123520,20.931669,0.5125,0.4887,0.5273,2001.64,6.625
1496,6127616,21.942042,0.1104,0.4841,0.5175,1982.99,12.625
1497,6131712,21.651318,0.2006,0.4284,0.4885,1754.60,10.75
1498,6135808,22.029090,0.5600,0.4757,0.5114,1948.47,8.125
1499,6139904,21.818932,0.4896,0.4313,0.4957,1766.49,13.5
1500,6144000,21.757230,0.6306,0.4785,0.5235,1960.00,5.375
1501,6148096,21.966544,0.3160,0.4113,0.4825,1684.56,10.875
1502,6152192,22.016863,0.7665,0.6015,0.5067,2463.69,11.0
1503,6156288,22.028979,0.3808,0.2922,0.4509,1196.65,13.625
1504,6160384,21.749763,0.5049,0.5567,0.5301,2280.23,5.5
1505,6164480,21.877888,0.4901,0.3427,0.4698,1403.88,13.5
1506,6168576,21.951587,0.2964,0.5777,0.5488,2366.34,10.75
1507,6172672,22.023493,0.3940,0.4904,0.5311,2008.50,8.25
1508,6176768,22.216675,0.3939,0.5516,0.5087,2259.45,12.5
1509,6180864,22.021234,0.2885,0.3083,0.4761,1262.60,6.375
1510,6184960,21.914548,0.2782,0.4726,0.5116,1935.66,8.125
1511,6189056,21.625056,0.2629,0.3462,0.4783,1418.05,8.25
1512,6193152,21.797849,0.3756,0.4508,0.5166,1846.66,8.125
1513,6197248,22.073608,0.4820,0.4637,0.5429,1899.50,5.375
1514,6201344,22.197448,0.4608,0.4938,0.4913,2022.80,19.125
1515,6205440,22.105401,-0.2418,0.4739,0.5202,1941.24,2.75
1516,6209536,22.052873,0.6672,0.4268,0.5307,1748.17,10.75
1517,6213632,22.333233,0.3359,0.4161,0.5118,1704.35,8.25
1518,6217728,22.383197,0.6161,0.4111,0.5520,1683.86,2.75
1519,6221824,21.837030,0.4515,0.4373,0.5262,1791.17,11.0
1520,6225920,21.929838,0.2275,0.4492,0.5516,1840.12,5.25
1521,6230016,21.869575,0.3807,0.4866,0.4956,1992.98,13.75
1522,6234112,21.743597,0.4220,0.4846,0.5293,1984.94,2.75
1523,6238208,21.389277,0.1601,0.3373,0.4803,1381.65,16.25
1524,6242304,21.956866,0.4330,0.4695,0.5152,1923.20,10.875
1525,6246400,21.985078,0.1776,0.4368,0.5264,1788.96,7.75
1526,6250496,21.920479,0.5323,0.5244,0.5176,2147.96,8.625
1527,6254592,21.983880,0.3200,0.4484,0.5001,1836.84,11.0
1528,6258688,21.945888,0.2144,0.5191,0.5060,2126.16,14.0
1529,6262784,22.070208,0.5530,0.4581,0.5162,1876.45,7.875
1530,6266880,21.981616,0.3633,0.6075,0.5095,2488.28,10.75
1531,6270976,21.817370,0.1973,0.4396,0.5110,1800.41,8.25
1532,6275072,21.931406,0.3753,0.5021,0.5271,2056.65,10.875
1533,6279168,21.853248,0.7213,0.4648,0.5385,1903.64,8.125
1534,6283264,21.244337,0.5140,0.4549,0.5135,1863.15,10.875
1535,6287360,21.828336,0.0988,0.4139,0.4855,1695.51,10.75
1536,6291456,21.722162,0.3241,0.4669,0.5141,1912.35,8.25
1537,6295552,21.781459,0.5148,0.4249,0.5084,1740.24,13.5
1538,6299648,22.136850,0.3693,0.5591,0.5385,2290.07,2.625
1539,6303744,22.095771,0.5302,0.4859,0.5253,1990.29,11.0
1540,6307840,22.084145,0.1977,0.5186,0.4973,2124.26,11.625
1541,6311936,22.351295,0.4056,0.5217,0.5225,2136.84,7.125
1542,6316032,21.964821,0.5348,0.5219,0.5509,2137.82,5.25
1543,6320128,22.201537,0.7593,0.5916,0.5266,2423.20,6.875
1544,6324224,21.679844,0.1538,0.3134,0.4354,1283.66,14.625
1545,6328320,22.017585,0.5816,0.4973,0.4974,2037.12,10.625
1546,6332416,21.747400,0.5040,0.5022,0.5474,2056.96,8.0
1547,6336512,22.178397,0.4803,0.5751,0.5209,2355.76,11.0
1548,6340608,22.135981,0.6049,0.4584,0.5138,1877.49,2.75
1549,6344704,21.991655,0.0500,0.4916,0.5190,2013.75,10.75
1550,6348800,21.904380,0.3814,0.4418,0.4937,1809.81,13.625
1551,6352896,21.449862,0.2135,0.4163,0.5000,1705.11,13.625
1552,6356992,22.096447,0.4054,0.4563,0.5136,1868.91,10.75
1553,6361088,22.375166,0.2862,0.4695,0.5220,1923.07,8.125
1554,6365184,22.057792,0.3553,0.5668,0.5185,2321.58,8.125
1555,6369280,22.067701,0.3095,0.4461,0.5035,1827.32,13.375
1556,6373376,21.976078,0.4200,0.4495,0.5151,1841.26,8.25
1557,6377472,21.514952,0.1737,0.3673,0.5165,1504.35,8.25
1558,6381568,21.588538,0.4286,0.4981,0.5150,2040.21,10.875
1559,6385664,22.170630,0.1939,0.5114,0.5281,2094.80,7.875
1560,6389760,22.153620,0.4270,0.4370,0.5206,1789.81,8.125
1561,6393856,22.290291,0.9363,0.5765,0.5428,2361.18,0.75
1562,6397952,21.725810,0.4420,0.4235,0.5018,1734.62,12.75
1563,6402048,21.933117,0.4656,0.4859,0.5357,1990.10,5.5
1564,6406144,21.764698,0.1704,0.4669,0.4900,1912.41,16.375
1565,6410240,21.924073,0.4979,0.5969,0.5258,2445.05,3.375
1566,6414336,21.666590,0.1541,0.3782,0.4874,1549.24,13.125
1567,6418432,22.062275,0.7054,0.5334,0.5371,2184.69,5.375
1568,6422528,21.700652,0.2298,0.4268,0.5172,1748.09,8.25
1569,6426624,21.785704,0.3483,0.5359,0.5074,2194.94,8.25
1570,6430720,22.001295,0.3296,0.4239,0.5196,1736.42,10.125
1571,6434816,22.356131,0.5944,0.5846,0.5411,2394.59,6.125
1572,6438912,22.299631,0.2503,0.4042,0.4624,1655.59,16.25
1573,6443008,21.877680,0.5477,0.4423,0.5185,1811.65,5.375
1574,6447104,21.827030,0.6413,0.5320,0.5446,2179.20,10.875
1575,6451200,21.791876,0.0745,0.5576,0.5090,2283.73,8.0
1576,6455296,21.479068,0.4418,0.4352,0.5084,1782.57,10.875
1577,6459392,21.896261,0.4500,0.5297,0.5491,2169.50,8.125
1578,6463488,22.036919,0.2749,0.4953,0.5101,2028.64,10.625
1579,6467584,21.906847,0.3110,0.4304,0.4938,1762.94,13.625
1580,6471680,22.024785,0.4757,0.5921,0.5276,2425.29,10.625
1581,6475776,21.848619,0.2945,0.4408,0.5030,1805.47,9.0
