Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
1,948,0.15268373489379883,37066255,125.0,391,-4.643094934523106,1,0,1
3,3471,0.03497028350830078,37071794,455.0,1409,-10.085073221474886,1,0,1
2,954,0.06958413124084473,37073573,313.0,9821,-203.56346547603607,1,0,1
0,949,0.06090068817138672,37076287,401.0,9820,-198.3815003624186,1,0,1
4,3302,0.06955623626708984,37107997,303.0,9820,-122.24066089745611,1,0,1
1,949,0.08972668647766113,37115257,315.0,9825,-172.12543542683125,1,0,1
4,3303,0.1101841926574707,37119997,435.0,2389,-43.945657670497894,1,0,1
3,3472,0.0788414478302002,37120862,152.0,9820,-178.3911887705326,1,0,1
2,955,0.04483461380004883,37122556,355.0,9815,-195.87494975328445,1,0,1
4,3304,0.04819941520690918,37122782,270.0,563,-9.548747465014458,1,0,1
3,3473,0.12385439872741699,37124001,286.0,617,-10.719954580068588,1,0,1
0,950,0.08364677429199219,37125563,453.0,9820,-163.60833704471588,1,0,1
3,3474,0.09241485595703125,37137759,258.0,2731,-50.60156098008156,1,0,1
4,3305,0.06903219223022461,37139685,302.0,3419,-63.85376697778702,1,0,1
3,3475,0.07364082336425781,37145168,572.0,1470,-24.366862773895264,1,0,1
4,3306,0.10589361190795898,37147377,474.0,1530,-26.78478294610977,1,0,1
4,3307,0.08074402809143066,37154331,468.0,1374,-23.395627200603485,1,0,1
4,3308,0.08525753021240234,37156318,104.0,377,-5.334360957145691,1,0,1
4,3309,0.16910147666931152,37158235,104.0,377,-6.466958731412888,1,0,1
4,3310,0.16635942459106445,37160153,104.0,377,-6.645213544368744,1,0,1
4,3311,0.08371567726135254,37162046,104.0,377,-6.631836831569672,1,0,1
1,950,0.06478023529052734,37164485,287.0,9820,-175.6518656015396,1,0,1
4,3312,0.13315916061401367,37164821,261.0,536,-11.977627098560333,1,0,1
1,951,0.17988348007202148,37166496,127.0,389,-4.518883854150772,1,0,1
2,956,0.07599329948425293,37171168,261.0,9823,-191.50867965817451,1,0,1
0,951,0.0688638687133789,37174855,302.0,9820,-183.48198372125626,1,0,1
2,957,0.08516907691955566,37190315,321.0,3825,-71.31490859389305,1,0,1
3,3476,0.06116509437561035,37194007,211.0,9820,-162.09666800498962,1,0,1
3,3477,0.03234434127807617,37195825,98.0,353,-4.277406793087721,1,0,1
3,3478,0.01768803596496582,37211067,281.0,3053,-56.42717359960079,1,0,1
4,3313,0.06558489799499512,37213670,219.0,9820,-172.85870729386806,1,0,1
1,952,0.07083916664123535,37215657,285.0,9820,-181.13851645588875,1,0,1
4,3314,0.07169866561889648,37216642,276.0,571,-10.005244255065918,1,0,1
3,3479,0.11287260055541992,37217934,374.0,1387,-25.034386545419693,1,0,1
3,3480,0.05715489387512207,37220788,267.0,568,-10.175419360399246,1,0,1
4,3315,0.1081089973449707,37221793,288.0,1022,-21.390849471092224,1,0,1
3,3481,0.10540223121643066,37222660,118.0,372,-3.14071886241436,1,0,1
4,3316,0.08426523208618164,37223644,115.0,367,-6.680799871683121,1,0,1
0,952,0.14842987060546875,37224179,271.0,9816,-178.51179230213165,1,0,1
3,3482,0.22279119491577148,37225111,242.0,497,-8.386095821857452,1,0,1
4,3317,0.13837051391601562,37226319,266.0,537,-9.721989512443542,1,0,1
3,3483,0.056578636169433594,37226932,114.0,367,-5.602653741836548,1,0,1
4,3318,0.05640077590942383,37228166,114.0,367,-6.686617583036423,1,0,1
3,3484,0.2215437889099121,37228750,94.0,346,-6.106986045837402,1,0,1
4,3319,0.2282092571258545,37229996,94.0,346,-5.866597652435303,1,0,1
3,3485,0.22863507270812988,37230492,94.0,346,-5.942561328411102,1,0,1
4,3320,0.2280595302581787,37231738,94.0,346,-6.193569898605347,1,0,1
3,3486,0.19913196563720703,37232234,94.0,346,-6.185932159423828,1,0,1
3,3487,0.22426962852478027,37233980,94.0,346,-6.1680344343185425,1,0,1
4,3321,0.01167154312133789,37235993,383.0,851,-17.158592704683542,1,0,1
3,3488,0.053710222244262695,37238084,342.0,815,-13.359402596950531,1,0,1
2,958,0.08707714080810547,37239130,265.0,9826,-184.46855100989342,1,0,1
3,3489,0.022345781326293945,37244955,392.0,1354,-24.00995060801506,1,0,1
3,3490,0.018712759017944336,37246764,100.0,354,-5.971337951719761,1,0,1
3,3491,0.02023768424987793,37248539,100.0,354,-5.478997133672237,1,0,1
4,3322,0.07599258422851562,37249964,278.0,2823,-52.877274334430695,1,0,1
3,3492,0.08179497718811035,37250438,120.0,375,-6.633030116558075,1,0,1
4,3323,0.13452959060668945,37251815,118.0,373,-6.205496966838837,1,0,1
3,3493,0.10739517211914062,37253403,282.0,577,-10.44499608874321,1,0,1
4,3324,0.15187907218933105,37253722,120.0,375,-7.501022785902023,1,0,1
3,3494,0.06690335273742676,37256360,300.0,573,-11.478396624326706,1,0,1
4,3325,0.04552292823791504,37259022,423.0,1061,-18.604118838906288,1,0,1
1,953,0.07192182540893555,37264533,319.0,9823,-183.32248586416245,1,0,1
3,3495,0.0812525749206543,37266028,516.0,1921,-37.15508934110403,1,0,1
3,3496,0.02368021011352539,37267874,100.0,355,-9.283241331577301,1,0,1
0,953,0.15883278846740723,37273373,249.0,9822,-175.4261715710163,1,0,1
2,959,0.07423591613769531,37287910,290.0,9823,-178.2676011621952,1,0,1
2,960,0.05116677284240723,37295585,416.0,1513,-30.95472477376461,1,0,1
2,961,0.1475358009338379,37297464,111.0,377,-8.482395470142365,1,0,1
4,3326,0.1313490867614746,37307335,587.0,9683,-162.7736210860312,1,0,1
4,3327,0.07757306098937988,37313264,481.0,1173,-20.94046539068222,1,0,1
1,954,0.0808565616607666,37313746,331.0,9823,-174.55116961151361,1,0,1
3,3497,0.08190774917602539,37316728,233.0,9820,-171.28096203505993,1,0,1
4,3328,0.2299201488494873,37317958,396.0,950,-16.648972034454346,1,0,1
3,3498,0.07947230339050293,37318615,120.0,373,-7.974282413721085,1,0,1
4,3329,0.11237692832946777,37321267,369.0,677,-11.477801948785782,1,0,1
3,3499,0.0418088436126709,37322219,382.0,711,-11.981153473258018,1,0,1
0,954,0.0538487434387207,37322837,291.0,9816,-181.74746760725975,1,0,1
4,3330,0.18412065505981445,37323182,140.0,394,-6.450407326221466,1,0,1
3,3500,0.23084139823913574,37324018,94.0,347,-6.200680911540985,1,0,1
4,3331,0.22582435607910156,37324881,96.0,349,-6.827080428600311,1,0,1
3,3501,0.21062254905700684,37325830,96.0,349,-6.150252878665924,1,0,1
4,3332,0.02528214454650879,37332634,528.0,1555,-26.796231381595135,1,0,1
4,3333,0.21725201606750488,37337840,485.0,1045,-19.349247694015503,1,0,1
4,3334,0.02944636344909668,37339643,102.0,357,-6.287437401711941,1,0,1
4,3335,0.027332782745361328,37341529,102.0,357,-6.5089036747813225,1,0,1
4,3336,0.09818100929260254,37343505,130.0,383,-6.489177882671356,1,0,1
2,962,0.08633637428283691,37346408,231.0,9823,-177.71647024154663,1,0,1
4,3337,0.21055340766906738,37347238,403.0,745,-15.051159262657166,1,0,1
2,963,0.11233305931091309,37348260,110.0,363,-6.343079656362534,1,0,1
0,955,0.1602632999420166,37350707,399.0,5539,-101.1629211306572,1,0,1
4,3338,0.07226181030273438,37357367,436.0,2023,-36.78009009361267,1,0,1
1,955,0.0637509822845459,37362558,284.0,9816,-175.5668159723282,1,0,1
4,3339,0.22546863555908203,37364144,639.0,1348,-23.061594784259796,1,0,1
3,3502,0.0651249885559082,37374675,514.0,9820,-173.30517300963402,1,0,1
4,3340,0.13207745552062988,37375997,360.0,2387,-44.25934159755707,1,0,1
4,3341,0.04266047477722168,37382009,461.0,1209,-22.837377339601517,1,0,1
4,3342,0.23114681243896484,37385657,303.0,699,-11.131942629814148,1,0,1
4,3343,0.10613322257995605,37387625,132.0,385,-7.341544449329376,1,0,1
4,3344,0.10804224014282227,37392367,361.0,933,-15.939186573028564,1,0,1
4,3345,0.1007692813873291,37394330,130.0,382,-7.103405475616455,1,0,1
2,964,0.06478548049926758,37396908,344.0,9820,-177.2511224448681,1,0,1
0,956,0.06456971168518066,37400122,292.0,9817,-175.71281039714813,1,0,1
0,957,0.013809442520141602,37402215,139.0,401,-7.296314787119627,1,0,1
4,3346,0.10912775993347168,37403668,480.0,1883,-34.45792192220688,1,0,1
0,958,0.13766098022460938,37404168,127.0,388,-7.209714651107788,1,0,1
4,3347,0.057118892669677734,37405529,110.0,365,-6.701030075550079,1,0,1
0,959,0.05762314796447754,37406023,99.0,365,-6.651453256607056,1,0,1
4,3348,0.12116241455078125,37407428,110.0,365,-6.0070641040802,1,0,1
3,3503,0.10964632034301758,37411538,458.0,7437,-132.06245705485344,1,0,1
1,956,0.07040548324584961,37411709,395.0,9819,-173.78723844885826,1,0,1
4,3349,0.17695093154907227,37419012,352.0,2293,-41.57387977838516,1,0,1
3,3504,0.22983217239379883,37419507,534.0,1595,-28.58167600631714,1,0,1
4,3350,0.035477399826049805,37427770,505.0,1759,-31.239650011062622,1,0,1
3,3505,0.23270416259765625,37432435,660.0,2600,-46.3634250164032,1,0,1
4,3351,0.052080631256103516,37434016,510.0,1263,-22.238443449139595,1,0,1
3,3506,0.1276402473449707,37437115,369.0,937,-17.309084713459015,1,0,1
3,3507,0.15801787376403809,37439106,134.0,390,-6.592866599559784,1,0,1
4,3352,0.09761381149291992,37442306,384.0,1629,-29.356074571609497,1,0,1
2,965,0.0936441421508789,37445716,310.0,9821,-175.1111699640751,1,0,1
4,3353,0.09036803245544434,37451928,500.0,1927,-34.147833198308945,1,0,1
3,3508,0.22005653381347656,37452979,679.0,2796,-48.278144143521786,1,0,1
0,960,0.05702018737792969,37455340,285.0,9815,-178.80165769159794,1,0,1
3,3509,0.204789400100708,37455472,107.0,495,-11.211785793304443,1,0,1
2,966,0.026630401611328125,37457506,371.0,2356,-42.8698228597641,1,0,1
1,957,0.05815267562866211,37460760,393.0,9816,-174.75425949692726,1,0,1
1,958,0.10815811157226562,37462815,125.0,383,-7.312674105167389,1,0,1
4,3354,0.11082792282104492,37463048,803.0,2231,-42.01654917001724,1,0,1
4,3355,0.117645263671875,37464871,118.0,371,-6.126360774040222,1,0,1
1,959,0.11728739738464355,37467582,374.0,937,-16.867102682590485,1,0,1
4,3356,0.034166812896728516,37472620,869.0,1559,-28.09045323729515,1,0,1
4,3357,0.08532261848449707,37477960,629.0,1076,-18.93683037161827,1,0,1
0,961,0.21425843238830566,37479784,391.0,4845,-85.24382969737053,1,0,1
3,3510,0.024097204208374023,37480829,614.0,5105,-91.02684595435858,1,0,1
3,3511,0.18329834938049316,37482853,126.0,381,-6.640299201011658,1,0,1
4,3358,0.20649957656860352,37484694,811.0,1345,-24.327527821063995,1,0,1
2,967,0.06167745590209961,37506513,319.0,9819,-175.58573812246323,1,0,1
1,960,0.07080817222595215,37516749,419.0,9820,-178.91078394651413,1,0,1
1,961,0.10065364837646484,37518789,116.0,380,-7.066860854625702,1,0,1
0,962,0.08295297622680664,37528930,268.0,9825,-177.7430759370327,1,0,1
3,3512,0.06657123565673828,37531866,478.0,9820,-174.55994227528572,1,0,1
4,3359,0.07507467269897461,37533596,489.0,9820,-173.12607970833778,1,0,1
4,3360,0.11763548851013184,37537664,361.0,787,-14.733081817626953,1,0,1
3,3513,0.17963743209838867,37538155,670.0,1240,-21.84862893819809,1,0,1
3,3514,0.019072771072387695,37539936,100.0,354,-6.99283005297184,1,0,1
3,3515,0.07950615882873535,37552771,402.0,2573,-45.248131826519966,1,0,1
2,968,0.07069563865661621,37555471,294.0,9822,-175.42595770955086,1,0,1
4,3361,0.06440043449401855,37561379,480.0,4769,-84.27308291196823,1,0,1
4,3362,0.037375450134277344,37563262,100.0,355,-5.748978786170483,1,0,1
4,3363,0.024816274642944336,37565022,100.0,355,-6.498710542917252,1,0,1
1,962,0.09105658531188965,37567856,299.0,9823,-176.96719953417778,1,0,1
0,963,0.04965066909790039,37578211,331.0,9816,-176.0057283937931,1,0,1
0,964,0.11214518547058105,37597799,326.0,3857,-69.04512767493725,1,0,1
3,3516,0.05813479423522949,37601660,460.0,9820,-174.41751566529274,1,0,1
2,969,0.08562636375427246,37604424,276.0,9825,-177.88544264435768,1,0,1
4,3364,0.2212505340576172,37605469,403.0,8095,-144.40738141536713,1,0,1
2,970,0.08916044235229492,37606399,110.0,377,-6.916190952062607,1,0,1
4,3365,0.22274088859558105,37607443,142.0,397,-7.472061455249786,1,0,1
4,3366,0.040731191635131836,37612520,528.0,1009,-18.134415179491043,1,0,1
1,963,0.07979440689086914,37616812,289.0,9822,-177.17050617933273,1,0,1
4,3367,0.14793014526367188,37617621,493.0,995,-17.96034526824951,1,0,1
4,3368,0.04166913032531738,37622103,351.0,909,-15.882723718881607,1,0,1
4,3369,0.12295675277709961,37623997,115.0,369,-6.114453583955765,1,0,1
4,3370,0.1142117977142334,37625980,131.0,385,-6.738339185714722,1,0,1
4,3371,0.10924315452575684,37627953,131.0,385,-6.979139447212219,1,0,1
4,3372,0.10742044448852539,37629935,131.0,385,-6.875558972358704,1,0,1
4,3373,0.11678576469421387,37631931,131.0,385,-6.959526896476746,1,0,1
4,3374,0.20815515518188477,37633930,114.0,393,-7.711918532848358,1,0,1
4,3375,0.10121440887451172,37635884,121.0,381,-6.776766002178192,1,0,1
4,3376,0.1649177074432373,37637900,134.0,389,-7.096908748149872,1,0,1
2,971,0.02917766571044922,37637945,380.0,6356,-113.66973226517439,1,0,1
4,3377,0.14412426948547363,37645147,482.0,1441,-25.59569090604782,1,0,1
0,965,0.1420269012451172,37646869,431.0,9822,-175.0136280655861,1,0,1
4,3378,0.08067154884338379,37647031,119.0,373,-7.200181186199188,1,0,1
3,3517,0.0645599365234375,37650472,534.0,9820,-175.29987415671349,1,0,1
4,3379,0.19055938720703125,37651815,403.0,943,-16.951192378997803,1,0,1
1,964,0.061385393142700195,37665880,294.0,9816,-175.82023707032204,1,0,1
3,3518,0.15672063827514648,37682859,625.0,6488,-116.2722190618515,1,0,1
4,3380,0.07471466064453125,37683758,857.0,6421,-114.50121387839317,1,0,1
3,3519,0.07060670852661133,37684743,122.0,371,-6.965991258621216,1,0,1
2,972,0.05779743194580078,37686711,345.0,9816,-176.9542902112007,1,0,1
4,3381,0.15317964553833008,37688421,472.0,942,-17.165898740291595,1,0,1
0,966,0.17164206504821777,37696281,373.0,9822,-176.17693647742271,1,0,1
4,3382,0.09621286392211914,37703245,483.0,2981,-53.68572956323624,1,0,1
3,3520,0.029897451400756836,37707565,336.0,4557,-80.97518319636583,1,0,1
3,3521,0.1991274356842041,37709657,132.0,387,-6.7534836530685425,1,0,1
3,3522,0.10706901550292969,37711692,132.0,387,-7.11377090215683,1,0,1
3,3523,0.13101696968078613,37713617,132.0,387,-6.85158771276474,1,0,1
1,965,0.09581756591796875,37715221,325.0,9815,-175.2017321884632,1,0,1
3,3524,0.13634943962097168,37715606,132.0,387,-7.249291718006134,1,0,1
1,966,0.0899667739868164,37717274,121.0,377,-6.936014890670776,1,0,1
3,3525,0.1163787841796875,37717524,132.0,387,-6.723233222961426,1,0,1
3,3526,0.11079764366149902,37719518,132.0,387,-7.001852810382843,1,0,1
3,3527,0.1727747917175293,37725976,460.0,1293,-22.903070151805878,1,0,1
3,3528,0.1175546646118164,37732712,394.0,1339,-23.78860294818878,1,0,1
2,973,0.06834006309509277,37735597,255.0,9819,-175.27021422982216,1,0,1
3,3529,0.03491497039794922,37740999,479.0,1659,-29.261999681591988,1,0,1
3,3530,0.05554342269897461,37742802,118.0,367,-6.4817124009132385,1,0,1
0,967,0.10651731491088867,37745287,296.0,9822,-176.47335919737816,1,0,1
3,3531,0.0375669002532959,37745850,337.0,611,-10.845981419086456,1,0,1
4,3383,0.08696675300598145,37752016,344.0,9820,-176.11765444278717,1,0,1
3,3532,0.050818443298339844,37756561,500.0,2163,-38.52288641035557,1,0,1
3,3533,0.14931488037109375,37758519,118.0,373,-7.098722070455551,1,0,1
4,3384,0.22374677658081055,37760411,514.0,1695,-29.99860990047455,1,0,1
3,3534,0.14232945442199707,37760411,118.0,367,-6.168287396430969,1,0,1
4,3385,0.06822657585144043,37762298,116.0,371,-6.907457381486893,1,0,1
4,3386,0.10021114349365234,37764254,116.0,371,-6.669249206781387,1,0,1
4,3387,0.16264986991882324,37766205,116.0,371,-6.61866095662117,1,0,1
1,967,0.08003807067871094,37766243,375.0,9820,-177.96695575118065,1,0,1
2,974,0.1555345058441162,37770057,414.0,6885,-123.76018208265305,1,0,1
4,3388,0.2163829803466797,37770942,474.0,943,-16.207520604133606,1,0,1
4,3389,0.11226105690002441,37772824,122.0,377,-6.895502090454102,1,0,1
4,3390,0.18791675567626953,37775752,324.0,597,-10.63437569141388,1,0,1
3,3535,0.10161161422729492,37781234,506.0,4189,-74.56515592336655,1,0,1
0,968,0.048508644104003906,37794596,385.0,9816,-176.5768831372261,1,0,1
3,3536,0.03561258316040039,37813978,664.0,6561,-118.1907240152359,1,0,1
4,3391,0.012611150741577148,37814423,523.0,7752,-137.9885635226965,1,0,1
1,968,0.05988144874572754,37815523,307.0,9819,-175.8227340877056,1,0,1
2,975,0.04294228553771973,37818929,323.0,9814,-175.58294144272804,1,0,1
2,976,0.1648850440979004,37820877,117.0,381,-7.9368932247161865,1,0,1
3,3537,0.10149216651916504,37826060,530.0,2382,-42.01550167798996,1,0,1
4,3392,0.06626677513122559,37828214,507.0,2773,-49.546930372714996,1,0,1
4,3393,0.0587615966796875,37840168,386.0,2369,-42.523728400468826,1,0,1
3,3538,0.09849691390991211,37841463,389.0,3079,-55.30820378661156,1,0,1
4,3394,0.20252394676208496,37842203,140.0,395,-7.379904210567474,1,0,1
3,3539,0.19314837455749512,37843425,138.0,393,-6.915503919124603,1,0,1
0,969,0.10643959045410156,37843668,289.0,9826,-176.57035413384438,1,0,1
3,3540,0.1915454864501953,37845387,140.0,395,-7.298895478248596,1,0,1
0,970,0.12081623077392578,37845553,120.0,383,-7.3076019287109375,1,0,1
3,3541,0.20510530471801758,37847356,140.0,395,-6.962325155735016,1,0,1
3,3542,0.1836402416229248,37849309,140.0,391,-7.359906077384949,1,0,1
3,3543,0.1806628704071045,37852802,387.0,693,-11.814721941947937,1,0,1
3,3544,0.031058311462402344,37856868,418.0,809,-14.468799963593483,1,0,1
1,969,0.054674625396728516,37864638,412.0,9816,-176.81961649656296,1,0,1
1,970,0.009754419326782227,37866740,143.0,401,-7.363343397155404,1,0,1
3,3545,0.09065699577331543,37868109,711.0,2227,-39.13775986433029,1,0,1
4,3395,0.20243191719055176,37868215,672.0,5250,-92.92348259687424,1,0,1
2,977,0.08702659606933594,37869834,271.0,9822,-175.2361848950386,1,0,1
3,3546,0.12950706481933594,37870018,108.0,384,-6.636507958173752,1,0,1
0,971,0.04767441749572754,37894617,235.0,9816,-176.59766328334808,1,0,1
3,3547,0.09032702445983887,37913190,522.0,8631,-154.99525183439255,1,0,1
1,971,0.05772733688354492,37915841,372.0,9819,-177.00876235961914,1,0,1
4,3396,0.06392335891723633,37917328,283.0,9820,-172.6028003692627,1,0,1
2,978,0.059470176696777344,37918785,403.0,9820,-176.9957769960165,1,0,1
4,3397,0.10254645347595215,37923300,354.0,1183,-21.754920184612274,1,0,1
4,3398,0.1022183895111084,37925282,128.0,383,-6.022948890924454,1,0,1
0,972,0.06224536895751953,37943877,294.0,9820,-176.50680854916573,1,0,1
3,3548,0.057715415954589844,37962032,460.0,9820,-174.97158059477806,1,0,1
1,972,0.060559749603271484,37965011,422.0,9820,-177.00667974352837,1,0,1
2,979,0.05942034721374512,37967728,308.0,9820,-176.17376419901848,1,0,1
3,3549,0.06058216094970703,37970688,459.0,1723,-30.58534887433052,1,0,1
4,3399,0.05826306343078613,37974119,373.0,9820,-176.0319764316082,1,0,1
4,3400,0.05007815361022949,37976068,112.0,367,-6.678192675113678,1,0,1
3,3550,0.0937950611114502,37980397,463.0,1933,-34.72336429357529,1,0,1
3,3551,0.2071068286895752,37988403,501.0,1597,-27.949255168437958,1,0,1
3,3552,0.06565141677856445,37990304,119.0,373,-6.88524466753006,1,0,1
3,3553,0.12931561470031738,37992165,112.0,367,-6.6448814868927,1,0,1
0,973,0.056815147399902344,37993240,393.0,9817,-175.57133960723877,1,0,1
4,3401,0.029041767120361328,38002819,465.0,5357,-98.62513875961304,1,0,1
1,973,0.0575406551361084,38014100,298.0,9820,-176.0663330256939,1,0,1
2,980,0.047113895416259766,38016541,283.0,9816,-175.21300092339516,1,0,1
2,981,0.1945171356201172,38018581,129.0,393,-6.638376712799072,1,0,1
2,982,0.17721343040466309,38020559,123.0,385,-6.828899085521698,1,0,1
3,3554,0.04591703414916992,38028491,406.0,7315,-129.77342489361763,1,0,1
4,3402,0.04361271858215332,38037296,679.0,6862,-122.3751049041748,1,0,1
0,974,0.07155108451843262,38042575,274.0,9825,-176.49173212051392,1,0,1
4,3403,0.20862817764282227,38049581,396.0,2448,-44.55046510696411,1,0,1
4,3404,0.015820741653442383,38056310,517.0,1353,-23.567857515066862,1,0,1
3,3555,0.19514799118041992,38060777,693.0,6493,-115.82616257667542,1,0,1
1,974,0.06889033317565918,38063435,321.0,9824,-176.8987708389759,1,0,1
4,3405,0.05710721015930176,38065882,497.0,1919,-33.81096151471138,1,0,1
2,983,0.04720902442932129,38069327,392.0,9815,-176.1230370402336,1,0,1
4,3406,0.021039247512817383,38072426,539.0,1305,-23.04080531001091,1,0,1
4,3407,0.04678678512573242,38080742,557.0,1665,-29.46152639389038,1,0,1
4,3408,0.030009984970092773,38087917,523.0,1409,-23.09450927376747,1,0,1
3,3556,0.02249312400817871,38089381,729.0,5756,-105.46247527748346,1,0,1
0,975,0.05116987228393555,38091940,325.0,9814,-175.8291396200657,1,0,1
4,3409,0.1345353126525879,38093024,408.0,990,-18.29527473449707,1,0,1
3,3557,0.2126305103302002,38093773,427.0,899,-15.992552518844604,1,0,1
4,3410,0.10595893859863281,38096450,333.0,681,-12.112375736236572,1,0,1
3,3558,0.100128173828125,38096907,329.0,629,-11.347293496131897,1,0,1
1,975,0.06464815139770508,38112483,293.0,9822,-176.83075386285782,1,0,1
1,976,0.09626126289367676,38114534,116.0,383,-6.881513774394989,1,0,1
2,984,0.05992531776428223,38118376,415.0,9820,-176.42922469973564,1,0,1
0,976,0.05647683143615723,38141289,303.0,9820,-175.23189669847488,1,0,1
4,3411,0.062346458435058594,38145273,502.0,9820,-175.52623403072357,1,0,1
3,3559,0.05933237075805664,38145755,516.0,9820,-175.4115780889988,1,0,1
3,3560,0.026131868362426758,38150222,368.0,907,-16.14629727602005,1,0,1
3,3561,0.05731391906738281,38152057,114.0,369,-6.661379635334015,1,0,1
3,3562,0.07760357856750488,38154079,120.0,375,-6.939409077167511,1,0,1
3,3563,0.07175183296203613,38156035,120.0,375,-6.635812073945999,1,0,1
3,3564,0.07147574424743652,38158011,120.0,375,-6.804043740034103,1,0,1
3,3565,0.06400680541992188,38159965,118.0,373,-6.721329569816589,1,0,1
3,3566,0.15297698974609375,38161899,118.0,373,-6.653072357177734,1,0,1
1,977,0.06731057167053223,38163687,342.0,9824,-177.1353099346161,1,0,1
3,3567,0.13192367553710938,38163839,118.0,375,-6.771066039800644,1,0,1
2,985,0.06461524963378906,38167415,322.0,9822,-175.45601123571396,1,0,1
0,977,0.061116933822631836,38190527,315.0,9821,-176.36468479037285,1,0,1
4,3412,0.0675191879272461,38194017,469.0,9820,-175.81753256917,1,0,1
4,3413,0.0661773681640625,38195968,119.0,373,-6.634443461894989,1,0,1
4,3414,0.033739566802978516,38202322,380.0,1259,-22.18986812233925,1,0,1
4,3415,0.09775757789611816,38204316,112.0,367,-6.765291094779968,1,0,1
3,3568,0.05902385711669922,38212560,496.0,9820,-175.23534524440765,1,0,1
1,978,0.07355618476867676,38212806,271.0,9821,-176.16688734292984,1,0,1
1,979,0.17686676979064941,38214778,124.0,391,-7.1107617020606995,1,0,1
2,986,0.0994417667388916,38216293,271.0,9822,-175.9797248840332,1,0,1
4,3416,0.20070481300354004,38218205,495.0,2745,-48.82557237148285,1,0,1
4,3417,0.03583693504333496,38223305,364.0,1011,-17.810538411140442,1,0,1
3,3569,0.035299062728881836,38224046,654.0,2310,-41.83224365115166,1,0,1
3,3570,0.097442626953125,38231950,504.0,1571,-28.073605626821518,1,0,1
3,3571,0.2112596035003662,38236417,336.0,900,-15.884712219238281,1,0,1
0,978,0.06201505661010742,38239809,315.0,9822,-176.63156607747078,1,0,1
4,3418,0.2024078369140625,38241396,360.0,3595,-64.37294042110443,1,0,1
3,3572,0.17223548889160156,38245573,432.0,1839,-32.7406445145607,1,0,1
1,980,0.05567741394042969,38263899,339.0,9819,-176.0422865152359,1,0,1
2,987,0.05755472183227539,38265148,315.0,9820,-176.2633786201477,1,0,1
0,979,0.058312416076660156,38289197,341.0,9820,-176.01984283328056,1,0,1
4,3419,0.057296037673950195,38290435,317.0,9820,-175.8113265633583,1,0,1
3,3573,0.05829739570617676,38294635,290.0,9820,-175.19504144787788,1,0,1
3,3574,0.1487593650817871,38299161,420.0,889,-16.274402141571045,1,0,1
4,3420,0.044765472412109375,38300260,349.0,1965,-35.06502664089203,1,0,1
4,3421,0.136521577835083,38302219,114.0,369,-6.5834018886089325,1,0,1
3,3575,0.04100918769836426,38302966,380.0,763,-13.725872740149498,1,0,1
4,3422,0.07754063606262207,38304085,117.0,369,-7.099274903535843,1,0,1
3,3576,0.0789804458618164,38304823,117.0,369,-6.516295313835144,1,0,1
4,3423,0.17382097244262695,38307289,351.0,643,-12.182912826538086,1,0,1
1,981,0.043974876403808594,38312888,340.0,9814,-175.7430388480425,1,0,1
2,988,0.061208248138427734,38313912,392.0,9821,-176.66491571068764,1,0,1
4,3424,0.04952645301818848,38314840,526.0,1517,-27.088781386613846,1,0,1
2,989,0.061724185943603516,38315852,108.0,371,-7.314914971590042,1,0,1
4,3425,0.09006142616271973,38326973,474.0,2433,-42.697240352630615,1,0,1
4,3426,0.026221275329589844,38330053,334.0,607,-10.535993911325932,1,0,1
0,980,0.06507062911987305,38338353,296.0,9820,-175.73041588068008,1,0,1
3,3577,0.06248331069946289,38353764,534.0,9820,-174.74481800198555,1,0,1
4,3427,0.03338909149169922,38358163,663.0,5610,-101.365827023983,1,0,1
1,982,0.060672760009765625,38361945,313.0,9818,-174.9256820678711,1,0,1
3,3578,0.19482183456420898,38362046,644.0,1646,-29.373169898986816,1,0,1
2,990,0.0757453441619873,38364697,272.0,9825,-176.67275166511536,1,0,1
4,3428,0.08854961395263672,38365197,534.0,1381,-24.99551087617874,1,0,1
3,3579,0.05401039123535156,38367052,407.0,1017,-18.429502487182617,1,0,1
4,3429,0.09461259841918945,38370611,449.0,1085,-20.094256281852722,1,0,1
3,3580,0.20523309707641602,38372078,508.0,1000,-17.440555036067963,1,0,1
3,3581,0.03070688247680664,38377389,542.0,1059,-19.56356245279312,1,0,1
0,981,0.05675482749938965,38387665,312.0,9819,-175.899679094553,1,0,1
3,3582,0.09446001052856445,38392724,506.0,3035,-53.8612414598465,1,0,1
3,3583,0.09540200233459473,38400913,515.0,1635,-28.321208596229553,1,0,1
3,3584,0.0650489330291748,38402823,118.0,373,-6.927990913391113,1,0,1
1,983,0.05082130432128906,38411012,308.0,9815,-175.90992212295532,1,0,1
3,3585,0.017639636993408203,38411423,495.0,1704,-30.63955632597208,1,0,1
2,991,0.05468010902404785,38413488,389.0,9819,-177.16396942734718,1,0,1
